id,label
23598,1
23599,1
23600,0
23601,1
23602,0
23603,1
23604,1
23605,0
23606,1
23607,0
23608,0
23609,1
23610,1
23611,1
23612,1
23613,0
23614,0
23615,1
23616,1
23617,1
23618,1
23619,1
23620,0
23621,1
23622,0
23623,0
23624,0
23625,0
23626,0
23627,1
23628,0
23629,1
23630,0
23631,0
23632,0
23633,0
23634,0
23635,1
23636,0
23637,1
23638,1
23639,0
23640,0
23641,0
23642,0
23643,1
23644,1
23645,1
23646,0
23647,0
23648,0
23649,1
23650,1
23651,0
23652,0
23653,0
23654,1
23655,0
23656,0
23657,0
23658,1
23659,1
23660,0
23661,0
23662,1
23663,0
23664,1
23665,1
23666,0
23667,0
23668,0
23669,0
23670,1
23671,0
23672,0
23673,1
23674,0
23675,1
23676,0
23677,1
23678,0
23679,0
23680,0
23681,0
23682,0
23683,1
23684,1
23685,1
23686,0
23687,0
23688,0
23689,0
23690,0
23691,0
23692,0
23693,0
23694,1
23695,0
23696,1
23697,0
23698,0
23699,0
23700,1
23701,0
23702,0
23703,0
23704,1
23705,1
23706,1
23707,1
23708,0
23709,0
23710,1
23711,0
23712,1
23713,1
23714,0
23715,0
23716,0
23717,0
23718,1
23719,1
23720,1
23721,1
23722,1
23723,0
23724,1
23725,1
23726,1
23727,1
23728,1
23729,0
23730,1
23731,0
23732,0
23733,1
23734,1
23735,1
23736,0
23737,0
23738,1
23739,1
23740,0
23741,1
23742,0
23743,1
23744,0
23745,1
23746,0
23747,0
23748,0
23749,1
23750,1
23751,1
23752,0
23753,1
23754,0
23755,0
23756,0
23757,1
23758,0
23759,1
23760,0
23761,1
23762,0
23763,0
23764,1
23765,0
23766,1
23767,0
23768,0
23769,0
23770,1
23771,0
23772,0
23773,1
23774,0
23775,0
23776,0
23777,1
23778,1
23779,1
23780,0
23781,0
23782,0
23783,1
23784,0
23785,0
23786,0
23787,1
23788,0
23789,0
23790,0
23791,1
23792,0
23793,0
23794,0
23795,1
23796,1
23797,0
23798,1
23799,0
23800,0
23801,1
23802,1
23803,0
23804,0
23805,0
23806,1
23807,0
23808,0
23809,1
23810,0
23811,0
23812,1
23813,0
23814,0
23815,0
23816,1
23817,0
23818,1
23819,0
23820,0
23821,1
23822,0
23823,0
23824,1
23825,0
23826,0
23827,0
23828,1
23829,1
23830,1
23831,0
23832,0
23833,0
23834,1
23835,0
23836,1
23837,0
23838,1
23839,1
23840,1
23841,0
23842,0
23843,0
23844,1
23845,0
23846,1
23847,1
23848,1
23849,1
23850,0
23851,0
23852,1
23853,1
23854,1
23855,1
23856,1
23857,0
23858,0
23859,1
23860,0
23861,0
23862,1
23863,0
23864,0
23865,1
23866,1
23867,0
23868,1
23869,1
23870,0
23871,0
23872,0
23873,1
23874,0
23875,0
23876,0
23877,0
23878,1
23879,0
23880,0
23881,0
23882,1
23883,0
23884,1
23885,0
23886,0
23887,1
23888,1
23889,0
23890,1
23891,0
23892,1
23893,1
23894,0
23895,1
23896,1
23897,1
23898,1
23899,1
23900,1
23901,1
23902,0
23903,0
23904,0
23905,1
23906,0
23907,0
23908,1
23909,1
23910,0
23911,0
23912,0
23913,1
23914,1
23915,0
23916,0
23917,0
23918,0
23919,1
23920,0
23921,0
23922,0
23923,0
23924,0
23925,0
23926,0
23927,0
23928,1
23929,0
23930,1
23931,0
23932,1
23933,1
23934,0
23935,0
23936,1
23937,1
23938,0
23939,0
23940,1
23941,1
23942,1
23943,0
23944,1
23945,0
23946,0
23947,0
23948,1
23949,0
23950,0
23951,1
23952,1
23953,0
23954,0
23955,0
23956,0
23957,0
23958,1
23959,0
23960,1
23961,1
23962,1
23963,1
23964,0
23965,0
23966,0
23967,1
23968,1
23969,0
23970,0
23971,0
23972,0
23973,0
23974,1
23975,0
23976,0
23977,0
23978,0
23979,0
23980,0
23981,1
23982,0
23983,0
23984,1
23985,1
23986,0
23987,0
23988,0
23989,0
23990,0
23991,1
23992,1
23993,1
23994,0
23995,1
23996,0
23997,0
23998,1
23999,0
24000,1
24001,0
24002,0
24003,1
24004,1
24005,0
24006,0
24007,1
24008,0
24009,1
24010,1
24011,1
24012,0
24013,1
24014,1
24015,0
24016,0
24017,0
24018,1
24019,0
24020,1
24021,1
24022,1
24023,1
24024,1
24025,1
24026,0
24027,0
24028,1
24029,0
24030,0
24031,1
24032,1
24033,1
24034,1
24035,0
24036,0
24037,1
24038,0
24039,1
24040,0
24041,1
24042,0
24043,1
24044,0
24045,1
24046,0
24047,0
24048,0
24049,1
24050,0
24051,1
24052,0
24053,0
24054,0
24055,0
24056,0
24057,0
24058,0
24059,0
24060,1
24061,1
24062,1
24063,0
24064,0
24065,0
24066,0
24067,0
24068,0
24069,1
24070,0
24071,1
24072,0
24073,1
24074,0
24075,1
24076,0
24077,1
24078,0
24079,1
24080,1
24081,0
24082,0
24083,0
24084,1
24085,0
24086,0
24087,1
24088,1
24089,0
24090,0
24091,0
24092,0
24093,0
24094,0
24095,0
24096,0
24097,1
24098,1
24099,0
24100,0
24101,1
24102,0
24103,0
24104,0
24105,0
24106,0
24107,0
24108,1
24109,0
24110,1
24111,1
24112,0
24113,1
24114,1
24115,1
24116,0
24117,1
24118,0
24119,1
24120,0
24121,1
24122,1
24123,1
24124,0
24125,0
24126,0
24127,1
24128,0
24129,1
24130,0
24131,1
24132,1
24133,1
24134,0
24135,0
24136,0
24137,1
24138,0
24139,0
24140,1
24141,0
24142,1
24143,0
24144,0
24145,0
24146,0
24147,1
24148,1
24149,0
24150,0
24151,0
24152,0
24153,0
24154,1
24155,1
24156,0
24157,0
24158,1
24159,0
24160,1
24161,0
24162,0
24163,0
24164,1
24165,0
24166,0
24167,0
24168,0
24169,1
24170,0
24171,1
24172,0
24173,0
24174,0
24175,1
24176,0
24177,1
24178,1
24179,1
24180,0
24181,1
24182,0
24183,0
24184,0
24185,0
24186,0
24187,0
24188,1
24189,1
24190,1
24191,0
24192,0
24193,0
24194,0
24195,0
24196,0
24197,1
24198,1
24199,0
24200,0
24201,1
24202,0
24203,0
24204,0
24205,1
24206,1
24207,0
24208,1
24209,1
24210,0
24211,1
24212,0
24213,1
24214,0
24215,0
24216,1
24217,1
24218,1
24219,0
24220,1
24221,0
24222,0
24223,0
24224,0
24225,0
24226,1
24227,0
24228,0
24229,1
24230,0
24231,0
24232,1
24233,0
24234,0
24235,1
24236,0
24237,0
24238,0
24239,0
24240,1
24241,0
24242,0
24243,1
24244,0
24245,0
24246,0
24247,0
24248,1
24249,1
24250,0
24251,1
24252,0
24253,0
24254,0
24255,0
24256,1
24257,1
24258,1
24259,1
24260,1
24261,1
24262,0
24263,1
24264,1
24265,0
24266,0
24267,0
24268,1
24269,0
24270,1
24271,1
24272,1
24273,0
24274,1
24275,1
24276,0
24277,1
24278,0
24279,0
24280,1
24281,1
24282,0
24283,1
24284,1
24285,1
24286,0
24287,1
24288,1
24289,0
24290,0
24291,0
24292,1
24293,0
24294,0
24295,0
24296,0
24297,0
24298,1
24299,0
24300,0
24301,0
24302,1
24303,0
24304,0
24305,1
24306,0
24307,0
24308,0
24309,1
24310,0
24311,0
24312,0
24313,0
24314,1
24315,0
24316,1
24317,0
24318,0
24319,0
24320,0
24321,1
24322,0
24323,1
24324,1
24325,0
24326,1
24327,0
24328,1
24329,0
24330,1
24331,1
24332,0
24333,0
24334,0
24335,1
24336,0
24337,1
24338,1
24339,0
24340,0
24341,0
24342,0
24343,0
24344,0
24345,1
24346,1
24347,0
24348,1
24349,0
24350,0
24351,0
24352,0
24353,0
24354,0
24355,1
24356,1
24357,0
24358,0
24359,0
24360,0
24361,1
24362,1
24363,1
24364,1
24365,0
24366,1
24367,0
24368,0
24369,1
24370,1
24371,0
24372,0
24373,0
24374,0
24375,0
24376,1
24377,1
24378,1
24379,1
24380,1
24381,0
24382,0
24383,0
24384,1
24385,0
24386,0
24387,0
24388,0
24389,1
24390,0
24391,1
24392,0
24393,0
24394,0
24395,0
24396,1
24397,1
24398,1
24399,0
24400,0
24401,0
24402,0
24403,0
24404,0
24405,1
24406,1
24407,1
24408,0
24409,0
24410,1
24411,0
24412,0
24413,0
24414,0
24415,1
24416,0
24417,1
24418,0
24419,0
24420,0
24421,0
24422,0
24423,0
24424,0
24425,1
24426,0
24427,1
24428,0
24429,1
24430,0
24431,1
24432,1
24433,1
24434,1
24435,1
24436,1
24437,0
24438,1
24439,0
24440,0
24441,0
24442,1
24443,0
24444,1
24445,1
24446,0
24447,0
24448,0
24449,1
24450,1
24451,0
24452,0
24453,1
24454,1
24455,1
24456,0
24457,0
24458,0
24459,1
24460,1
24461,1
24462,0
24463,1
24464,0
24465,0
24466,1
24467,0
24468,0
24469,0
24470,0
24471,0
24472,0
24473,0
24474,1
24475,0
24476,0
24477,0
24478,0
24479,0
24480,1
24481,0
24482,1
24483,0
24484,1
24485,0
24486,0
24487,1
24488,0
24489,0
24490,0
24491,1
24492,0
24493,0
24494,1
24495,0
24496,0
24497,0
24498,0
24499,0
24500,1
24501,0
24502,0
24503,0
24504,1
24505,0
24506,1
24507,0
24508,1
24509,0
24510,0
24511,1
24512,0
24513,0
24514,0
24515,0
24516,0
24517,0
24518,1
24519,1
24520,1
24521,0
24522,0
24523,1
24524,1
24525,0
24526,0
24527,1
24528,1
24529,0
24530,0
24531,1
24532,1
24533,0
24534,1
24535,1
24536,1
24537,1
24538,1
24539,1
24540,0
24541,1
24542,0
24543,0
24544,1
24545,0
24546,1
24547,0
24548,1
24549,0
24550,0
24551,1
24552,1
24553,0
24554,0
24555,0
24556,0
24557,1
24558,1
24559,1
24560,1
24561,1
24562,0
24563,0
24564,0
24565,0
24566,0
24567,1
24568,1
24569,0
24570,0
24571,0
24572,1
24573,1
24574,0
24575,0
24576,0
24577,1
24578,1
24579,1
24580,0
24581,1
24582,0
24583,1
24584,0
24585,0
24586,1
24587,0
24588,0
24589,0
24590,1
24591,0
24592,1
24593,0
24594,0
24595,1
24596,1
24597,1
24598,1
24599,0
24600,0
24601,1
24602,1
24603,0
24604,0
24605,1
24606,1
24607,1
24608,0
24609,1
24610,0
24611,1
24612,0
24613,1
24614,0
24615,1
24616,1
24617,0
24618,1
24619,0
24620,0
24621,1
24622,1
24623,1
24624,1
24625,0
24626,1
24627,0
24628,0
24629,0
24630,0
24631,1
24632,0
24633,1
24634,0
24635,0
24636,0
24637,1
24638,0
24639,0
24640,1
24641,1
24642,0
24643,0
24644,1
24645,1
24646,1
24647,0
24648,0
24649,1
24650,1
24651,0
24652,1
24653,0
24654,0
24655,1
24656,0
24657,0
24658,0
24659,1
24660,0
24661,1
24662,0
24663,0
24664,0
24665,0
24666,1
24667,1
24668,0
24669,0
24670,0
24671,0
24672,1
24673,0
24674,1
24675,0
24676,0
24677,0
24678,0
24679,0
24680,0
24681,1
24682,0
24683,0
24684,0
24685,0
24686,0
24687,0
24688,0
24689,0
24690,0
24691,0
24692,0
24693,0
24694,1
24695,1
24696,0
24697,0
24698,0
24699,0
24700,0
24701,0
24702,1
24703,0
24704,0
24705,1
24706,0
24707,0
24708,0
24709,0
24710,0
24711,1
24712,1
24713,0
24714,1
24715,1
24716,0
24717,1
24718,0
24719,1
24720,0
24721,1
24722,0
24723,1
24724,0
24725,0
24726,0
24727,0
24728,0
24729,0
24730,0
24731,0
24732,1
24733,0
24734,0
24735,1
24736,0
24737,0
24738,0
24739,0
24740,0
24741,0
24742,0
24743,0
24744,0
24745,1
24746,0
24747,0
24748,1
24749,0
24750,0
24751,0
24752,0
24753,0
24754,1
24755,0
24756,1
24757,1
24758,0
24759,1
24760,0
24761,0
24762,0
24763,1
24764,0
24765,1
24766,0
24767,0
24768,0
24769,1
24770,0
24771,1
24772,1
24773,0
24774,0
24775,0
24776,0
24777,1
24778,0
24779,0
24780,1
24781,0
24782,0
24783,0
24784,0
24785,0
24786,0
24787,1
24788,1
24789,1
24790,1
24791,1
24792,1
24793,1
24794,1
24795,1
24796,1
24797,0
24798,0
24799,1
24800,0
24801,1
24802,1
24803,0
24804,1
24805,0
24806,0
24807,0
24808,1
24809,1
24810,1
24811,1
24812,0
24813,1
24814,1
24815,0
24816,0
24817,1
24818,1
24819,1
24820,0
24821,0
24822,1
24823,1
24824,1
24825,0
24826,1
24827,0
24828,1
24829,0
24830,1
24831,1
24832,1
24833,1
24834,1
24835,0
24836,0
24837,0
24838,1
24839,0
24840,1
24841,1
24842,0
24843,0
24844,0
24845,0
24846,1
24847,1
24848,0
24849,1
24850,0
24851,1
24852,1
24853,1
24854,1
24855,1
24856,0
24857,0
24858,0
24859,0
24860,1
24861,0
24862,0
24863,0
24864,1
24865,0
24866,1
24867,1
24868,1
24869,1
24870,0
24871,0
24872,0
24873,1
24874,0
24875,0
24876,1
24877,1
24878,1
24879,0
24880,0
24881,1
24882,0
24883,1
24884,1
24885,0
24886,0
24887,0
24888,0
24889,0
24890,0
24891,1
24892,0
24893,0
24894,1
24895,0
24896,1
24897,0
24898,0
24899,0
24900,1
24901,0
24902,0
24903,1
24904,1
24905,0
24906,0
24907,1
24908,1
24909,0
24910,0
24911,1
24912,0
24913,1
24914,1
24915,1
24916,0
24917,0
24918,1
24919,1
24920,0
24921,0
24922,1
24923,1
24924,1
24925,1
24926,0
24927,0
24928,1
24929,1
24930,1
24931,0
24932,1
24933,1
24934,1
24935,0
24936,0
24937,1
24938,1
24939,1
24940,1
24941,1
24942,0
24943,1
24944,1
24945,0
24946,1
24947,1
24948,1
24949,0
24950,0
24951,0
24952,0
24953,1
24954,1
24955,0
24956,0
24957,1
24958,0
24959,1
24960,1
24961,0
24962,0
24963,1
24964,1
24965,0
24966,0
24967,0
24968,0
24969,1
24970,0
24971,0
24972,1
24973,0
24974,1
24975,1
24976,0
24977,0
24978,1
24979,0
24980,0
24981,0
24982,1
24983,0
24984,0
24985,1
24986,1
24987,0
24988,0
24989,0
24990,0
24991,1
24992,1
24993,1
24994,1
24995,0
24996,1
24997,0
24998,1
24999,1
25000,0
25001,1
25002,1
25003,1
25004,0
25005,1
25006,0
25007,0
25008,0
25009,0
25010,0
25011,0
25012,0
25013,1
25014,1
25015,1
25016,1
25017,1
25018,0
25019,1
25020,1
25021,1
25022,0
25023,0
25024,0
25025,1
25026,0
25027,0
25028,1
25029,0
25030,0
25031,0
25032,0
25033,1
25034,0
25035,1
25036,0
25037,0
25038,0
25039,1
25040,0
25041,1
25042,0
25043,0
25044,0
25045,1
25046,1
25047,0
25048,0
25049,0
25050,1
25051,1
25052,0
25053,0
25054,1
25055,0
25056,0
25057,1
25058,0
25059,1
25060,0
25061,1
25062,0
25063,1
25064,1
25065,1
25066,1
25067,0
25068,1
25069,1
25070,0
25071,0
25072,0
25073,1
25074,0
25075,0
25076,0
25077,0
25078,1
25079,0
25080,0
25081,0
25082,0
25083,1
25084,0
25085,0
25086,0
25087,1
25088,1
25089,1
25090,0
25091,0
25092,1
25093,1
25094,0
25095,0
25096,1
25097,1
25098,0
25099,0
25100,0
25101,1
25102,1
25103,0
25104,0
25105,1
25106,0
25107,1
25108,0
25109,1
25110,0
25111,0
25112,1
25113,0
25114,0
25115,0
25116,0
25117,0
25118,1
25119,0
25120,1
25121,1
25122,0
25123,1
25124,0
25125,1
25126,1
25127,0
25128,0
25129,1
25130,0
25131,0
25132,1
25133,1
25134,1
25135,1
25136,1
25137,1
25138,0
25139,0
25140,0
25141,1
25142,1
25143,1
25144,1
25145,1
25146,0
25147,1
25148,0
25149,1
25150,1
25151,1
25152,0
25153,0
25154,1
25155,0
25156,1
25157,0
25158,0
25159,0
25160,0
25161,1
25162,0
25163,1
25164,1
25165,0
25166,0
25167,0
25168,1
25169,1
25170,0
25171,0
25172,1
25173,0
25174,0
25175,1
25176,0
25177,1
25178,1
25179,0
25180,1
25181,1
25182,1
25183,1
25184,1
25185,1
25186,1
25187,0
25188,1
25189,0
25190,0
25191,1
25192,0
25193,0
25194,0
25195,1
25196,0
25197,0
25198,1
25199,1
25200,0
25201,0
25202,0
25203,0
25204,0
25205,1
25206,1
25207,0
25208,1
25209,0
25210,0
25211,0
25212,1
25213,1
25214,1
25215,1
25216,1
25217,0
25218,1
25219,0
25220,1
25221,0
25222,1
25223,0
25224,0
25225,0
25226,1
25227,1
25228,0
25229,1
25230,0
25231,1
25232,0
25233,1
25234,0
25235,0
25236,1
25237,0
25238,0
25239,1
25240,1
25241,0
25242,0
25243,0
25244,0
25245,1
25246,0
25247,1
25248,1
25249,0
25250,0
25251,0
25252,1
25253,0
25254,1
25255,0
25256,0
25257,1
25258,0
25259,0
25260,0
25261,0
25262,1
25263,0
25264,1
25265,1
25266,1
25267,0
25268,0
25269,0
25270,1
25271,0
25272,0
25273,1
25274,0
25275,1
25276,0
25277,0
25278,1
25279,0
25280,1
25281,0
25282,1
25283,0
25284,0
25285,1
25286,0
25287,0
25288,1
25289,1
25290,0
25291,0
25292,1
25293,0
25294,1
25295,0
25296,0
25297,0
25298,0
25299,1
25300,0
25301,0
25302,0
25303,0
25304,1
25305,0
25306,1
25307,1
25308,0
25309,1
25310,0
25311,1
25312,0
25313,1
25314,0
25315,1
25316,0
25317,1
25318,0
25319,0
25320,1
25321,1
25322,0
25323,0
25324,0
25325,1
25326,0
25327,0
25328,0
25329,0
25330,1
25331,1
25332,1
25333,0
25334,1
25335,1
25336,1
25337,0
25338,0
25339,0
25340,1
25341,1
25342,0
25343,0
25344,0
25345,1
25346,0
25347,0
25348,0
25349,1
25350,0
25351,0
25352,1
25353,0
25354,1
25355,0
25356,1
25357,1
25358,0
25359,0
25360,0
25361,1
25362,1
25363,0
25364,1
25365,0
25366,0
25367,0
25368,0
25369,1
25370,1
25371,1
25372,0
25373,0
25374,1
25375,0
25376,0
25377,0
25378,0
25379,0
25380,0
25381,0
25382,0
25383,1
25384,0
25385,0
25386,1
25387,1
25388,1
25389,0
25390,0
25391,1
25392,0
25393,1
25394,0
25395,0
25396,0
25397,0
25398,1
25399,1
25400,0
25401,0
25402,0
25403,1
25404,0
25405,0
25406,0
25407,0
25408,1
25409,1
25410,0
25411,1
25412,1
25413,1
25414,1
25415,0
25416,1
25417,0
25418,0
25419,0
25420,1
25421,0
25422,1
25423,0
25424,0
25425,0
25426,0
25427,1
25428,1
25429,1
25430,1
25431,1
25432,1
25433,1
25434,1
25435,0
25436,0
25437,0
25438,0
25439,0
25440,1
25441,0
25442,1
25443,1
25444,0
25445,0
25446,0
25447,1
25448,0
25449,0
25450,0
25451,1
25452,0
25453,0
25454,1
25455,0
25456,0
25457,0
25458,0
25459,0
25460,1
25461,1
25462,0
25463,1
25464,0
25465,1
25466,1
25467,0
25468,0
25469,1
25470,0
25471,0
25472,0
25473,1
25474,1
25475,0
25476,0
25477,1
25478,0
25479,1
25480,1
25481,0
25482,0
25483,1
25484,1
25485,0
25486,0
25487,1
25488,1
25489,0
25490,1
25491,0
25492,0
25493,0
25494,0
25495,0
25496,1
25497,0
25498,0
25499,1
25500,1
25501,0
25502,0
25503,0
25504,0
25505,0
25506,1
25507,1
25508,1
25509,0
25510,1
25511,1
25512,0
25513,0
25514,0
25515,0
25516,0
25517,0
25518,1
25519,0
25520,0
25521,0
25522,1
25523,0
25524,0
25525,1
25526,1
25527,0
25528,0
25529,0
25530,1
25531,0
25532,0
25533,1
25534,0
25535,1
25536,0
25537,0
25538,1
25539,0
25540,1
25541,1
25542,0
25543,0
25544,1
25545,0
25546,1
25547,1
25548,0
25549,1
25550,1
25551,1
25552,1
25553,1
25554,0
25555,0
25556,1
25557,1
25558,1
25559,0
25560,1
25561,0
25562,1
25563,1
25564,0
25565,0
25566,0
25567,0
25568,0
25569,1
25570,1
25571,1
25572,0
25573,1
25574,0
25575,0
25576,1
25577,1
25578,0
25579,0
25580,1
25581,1
25582,0
25583,1
25584,1
25585,1
25586,1
25587,1
25588,0
25589,1
25590,0
25591,1
25592,0
25593,1
25594,1
25595,1
25596,0
25597,1
25598,1
25599,1
25600,1
25601,0
25602,0
25603,1
25604,1
25605,0
25606,0
25607,0
25608,0
25609,0
25610,1
25611,0
25612,0
25613,0
25614,1
25615,1
25616,0
25617,1
25618,1
25619,0
25620,1
25621,1
25622,1
25623,0
25624,1
25625,1
25626,1
25627,0
25628,1
25629,1
25630,0
25631,1
25632,0
25633,1
25634,0
25635,0
25636,0
25637,0
25638,1
25639,1
25640,0
25641,0
25642,1
25643,1
25644,0
25645,1
25646,0
25647,0
25648,1
25649,0
25650,1
25651,1
25652,1
25653,1
25654,0
25655,0
25656,1
25657,0
25658,0
25659,1
25660,0
25661,0
25662,1
25663,0
25664,0
25665,1
25666,1
25667,1
25668,0
25669,0
25670,0
25671,0
25672,1
25673,0
25674,0
25675,0
25676,0
25677,0
25678,0
25679,0
25680,1
25681,1
25682,1
25683,0
25684,1
25685,0
25686,0
25687,1
25688,0
25689,0
25690,0
25691,1
25692,0
25693,1
25694,1
25695,0
25696,0
25697,1
25698,0
25699,1
25700,0
25701,0
25702,1
25703,0
25704,0
25705,0
25706,0
25707,1
25708,1
25709,0
25710,1
25711,1
25712,1
25713,0
25714,0
25715,0
25716,1
25717,0
25718,0
25719,0
25720,0
25721,0
25722,0
25723,0
25724,1
25725,1
25726,0
25727,1
25728,0
25729,0
25730,0
25731,1
25732,1
25733,1
25734,0
25735,0
25736,0
25737,1
25738,0
25739,1
25740,0
25741,0
25742,0
25743,0
25744,0
25745,0
25746,0
25747,1
25748,1
25749,0
25750,1
25751,1
25752,1
25753,0
25754,1
25755,1
25756,1
25757,0
25758,1
25759,0
25760,0
25761,1
25762,1
25763,1
25764,0
25765,0
25766,1
25767,1
25768,0
25769,1
25770,1
25771,0
25772,1
25773,1
25774,0
25775,0
25776,0
25777,0
25778,0
25779,0
25780,1
25781,1
25782,1
25783,1
25784,0
25785,0
25786,1
25787,0
25788,0
25789,1
25790,1
25791,0
25792,0
25793,1
25794,0
25795,1
25796,0
25797,1
25798,1
25799,0
25800,1
25801,1
25802,0
25803,1
25804,0
25805,0
25806,1
25807,1
25808,0
25809,1
25810,0
25811,0
25812,1
25813,1
25814,0
25815,0
25816,0
25817,0
25818,0
25819,0
25820,0
25821,0
25822,0
25823,0
25824,1
25825,0
25826,1
25827,1
25828,0
25829,1
25830,1
25831,1
25832,1
25833,1
25834,0
25835,1
25836,0
25837,1
25838,1
25839,0
25840,0
25841,1
25842,1
25843,1
25844,0
25845,1
25846,1
25847,0
25848,0
25849,1
25850,0
25851,0
25852,0
25853,1
25854,0
25855,0
25856,0
25857,0
25858,0
25859,1
25860,0
25861,1
25862,1
25863,1
25864,1
25865,1
25866,1
25867,1
25868,0
25869,0
25870,1
25871,1
25872,1
25873,0
25874,0
25875,1
25876,1
25877,0
25878,0
25879,1
25880,0
25881,1
25882,0
25883,0
25884,0
25885,0
25886,0
25887,1
25888,0
25889,1
25890,0
25891,0
25892,1
25893,1
25894,0
25895,1
25896,0
25897,0
25898,1
25899,1
25900,1
25901,0
25902,1
25903,0
25904,0
25905,1
25906,0
25907,0
25908,1
25909,0
25910,0
25911,1
25912,0
25913,0
25914,0
25915,0
25916,1
25917,1
25918,1
25919,0
25920,1
25921,1
25922,0
25923,1
25924,1
25925,1
25926,1
25927,0
25928,0
25929,1
25930,1
25931,0
25932,1
25933,1
25934,0
25935,1
25936,1
25937,1
25938,0
25939,1
25940,1
25941,1
25942,0
25943,1
25944,1
25945,1
25946,1
25947,0
25948,1
25949,0
25950,1
25951,0
25952,1
25953,0
25954,0
25955,0
25956,1
25957,0
25958,0
25959,1
25960,0
25961,0
25962,1
25963,0
25964,0
25965,0
25966,1
25967,0
25968,0
25969,0
25970,1
25971,1
25972,0
25973,0
25974,0
25975,0
25976,1
25977,0
25978,0
25979,0
25980,0
25981,1
25982,0
25983,1
25984,0
25985,1
25986,1
25987,0
25988,0
25989,1
25990,0
25991,1
25992,0
25993,0
25994,0
25995,0
25996,0
25997,0
25998,0
25999,0
